,userId,itemId
2106,211,474
2107,211,469
2108,211,87
2109,211,654
2110,212,48
2111,212,1141
2112,212,483
2113,212,64
2114,212,663
2115,212,694
2116,212,205
2117,212,196
2118,212,603
2119,212,659
2120,213,427
2121,213,190
2122,213,277
2123,213,191
2124,213,866
2125,213,709
2126,213,1440
2127,213,631
2128,213,367
2129,213,276
2130,214,1020
2131,214,178
2132,214,367
2133,214,1064
2134,214,480
2135,214,895
2136,214,1072
2137,214,443
2138,214,690
2139,214,1100
2140,215,318
2141,215,1062
2142,215,531
2143,215,132
2144,215,499
2145,215,199
2146,215,178
2147,215,327
2148,215,485
2149,215,1064
2150,216,56
2151,216,176
2152,216,180
2153,216,425
2154,216,157
2155,216,326
2156,216,317
2157,216,474
2158,216,197
2159,216,272
2160,217,1038
2161,217,367
2162,217,938
2163,217,271
2164,217,489
2165,217,470
2166,217,153
2167,217,219
2168,217,86
2169,217,392
2170,218,199
2171,218,327
2172,218,273
2173,218,589
2174,218,198
2175,218,1141
2176,218,474
2177,218,1072
2178,218,1064
2179,218,515
2180,219,1061
2181,219,813
2182,219,1136
2183,219,675
2184,219,1064
2185,219,921
2186,219,320
2187,219,657
2188,219,421
2189,219,488
2190,220,1062
2191,220,1136
2192,220,604
2193,220,1125
2194,220,699
2195,220,463
2196,220,935
2197,220,660
2198,220,1168
2199,220,1061
2200,221,276
2201,221,693
2202,221,176
2203,221,313
2204,221,223
2205,221,114
2206,221,56
2207,221,750
2208,221,484
2209,221,526
2210,222,327
2211,222,421
2212,222,315
2213,222,272
2214,222,96
2215,222,129
2216,222,511
2217,222,239
2218,222,721
2219,222,467
2220,223,174
2221,223,88
2222,223,748
2223,223,176
2224,223,147
2225,223,317
2226,223,64
2227,223,50
2228,223,210
2229,223,98
2230,224,1038
2231,224,968
2232,224,64
2233,224,485
2234,224,452
2235,224,568
2236,224,265
2237,224,82
2238,224,234
2239,224,690
2240,225,1136
2241,225,663
2242,225,178
2243,225,483
2244,225,484
2245,225,199
2246,225,191
2247,225,1168
2248,225,421
2249,225,647
2250,226,660
2251,226,22
2252,226,1018
2253,226,421
2254,226,689
2255,226,50
2256,226,195
2257,226,172
2258,226,183
2259,226,510
2260,227,205
2261,227,191
2262,227,196
2263,227,481
2264,227,663
2265,227,169
2266,227,655
2267,227,474
2268,227,45
2269,227,154
2270,228,1062
2271,228,316
2272,228,670
2273,228,313
2274,228,315
2275,228,914
2276,228,479
2277,228,1100
2278,228,850
2279,228,749
2280,229,897
2281,229,213
2282,229,488
2283,229,935
2284,229,1020
2285,229,320
2286,229,179
2287,229,607
2288,229,899
2289,229,1083
2290,230,663
2291,230,1062
2292,230,690
2293,230,289
2294,230,161
2295,230,515
2296,230,938
2297,230,310
2298,230,965
2299,230,272
2300,231,313
2301,231,707
2302,231,699
2303,231,866
2304,231,524
2305,231,463
2306,231,1168
2307,231,660
2308,231,1136
2309,231,914
2310,232,513
2311,232,522
2312,232,98
2313,232,427
2314,232,607
2315,232,1193
2316,232,1148
2317,232,899
2318,232,955
2319,232,866
2320,233,327
2321,233,699
2322,233,936
2323,233,750
2324,233,333
2325,233,251
2326,233,316
2327,233,753
2328,233,514
2329,233,275
2330,234,918
2331,234,862
2332,234,480
2333,234,262
2334,234,479
2335,234,136
2336,234,169
2337,234,525
2338,234,1125
2339,234,935
2340,235,705
2341,235,895
2342,235,955
2343,235,1020
2344,235,501
2345,235,663
2346,235,190
2347,235,512
2348,235,654
2349,235,169
2350,236,315
2351,236,746
2352,236,496
2353,236,962
2354,236,628
2355,236,229
2356,236,1062
2357,236,736
2358,236,741
2359,236,504
2360,237,474
2361,237,114
2362,237,1193
2363,237,189
2364,237,589
2365,237,427
2366,237,611
2367,237,480
2368,237,293
2369,237,1508
2370,238,1193
2371,238,1128
2372,238,607
2373,238,189
2374,238,589
2375,238,421
2376,238,178
2377,238,367
2378,238,320
2379,238,318
2380,239,1021
2381,239,641
2382,239,1128
2383,239,6
2384,239,242
2385,239,644
2386,239,1020
2387,239,178
2388,239,175
2389,239,1016
2390,240,1062
2391,240,463
2392,240,1168
2393,240,1136
2394,240,1125
2395,240,604
2396,240,935
2397,240,955
2398,240,897
2399,240,663
2400,241,474
2401,241,1136
2402,241,189
2403,241,1062
2404,241,127
2405,241,604
2406,241,879
2407,241,28
2408,241,69
2409,241,479
2410,242,1062
2411,242,866
2412,242,1168
2413,242,1136
2414,242,1061
2415,242,699
2416,242,1063
2417,242,1018
2418,242,463
2419,242,524
2420,243,286
2421,243,251
2422,243,313
2423,243,507
2424,243,663
2425,243,124
2426,243,483
2427,243,207
2428,243,1083
2429,243,425
2430,244,190
2431,244,269
2432,244,421
2433,244,131
2434,244,170
2435,244,663
2436,244,463
2437,244,272
2438,244,474
2439,244,432
2440,245,697
2441,245,273
2442,245,1027
2443,245,286
2444,245,849
2445,245,670
2446,245,989
2447,245,1121
2448,245,1018
2449,245,477
2450,246,382
2451,246,91
2452,246,209
2453,246,180
2454,246,150
2455,246,269
2456,246,813
2457,246,168
2458,246,129
2459,246,589
2460,247,205
2461,247,483
2462,247,178
2463,247,530
2464,247,654
2465,247,48
2466,247,705
2467,247,191
2468,247,694
2469,247,143
2470,248,189
2471,248,853
2472,248,276
2473,248,1239
2474,248,286
2475,248,176
2476,248,508
2477,248,813
2478,248,340
2479,248,150
2480,249,474
2481,249,89
2482,249,205
2483,249,654
2484,249,180
2485,249,735
2486,249,48
2487,249,132
2488,249,657
2489,249,519
2490,250,663
2491,250,530
2492,250,1125
2493,250,707
2494,250,178
2495,250,1010
2496,250,1136
2497,250,603
2498,250,531
2499,250,513
2500,251,127
2501,251,135
2502,251,180
2503,251,174
2504,251,191
2505,251,511
2506,251,165
2507,251,205
2508,251,589
2509,251,663
2510,252,178
2511,252,513
2512,252,474
2513,252,285
2514,252,603
2515,252,663
2516,252,480
2517,252,427
2518,252,134
2519,252,935
2520,253,133
2521,253,172
2522,253,191
2523,253,968
2524,253,654
2525,253,393
2526,253,657
2527,253,241
2528,253,71
2529,253,965
2530,254,194
2531,254,270
2532,254,404
2533,254,479
2534,254,174
2535,254,121
2536,254,748
2537,254,427
2538,254,496
2539,254,237
2540,255,582
2541,255,830
2542,255,558
2543,255,47
2544,255,251
2545,255,1064
2546,255,287
2547,255,86
2548,255,596
2549,255,451
2550,256,367
2551,256,604
2552,256,378
2553,256,974
2554,256,189
2555,256,286
2556,256,1168
2557,256,1061
2558,256,844
2559,256,609
2560,257,589
2561,257,190
2562,257,59
2563,257,298
2564,257,483
2565,257,647
2566,257,631
2567,257,114
2568,257,611
2569,257,513
2570,258,458
2571,258,720
2572,258,897
2573,258,561
2574,258,746
2575,258,983
2576,258,69
2577,258,1128
2578,258,22
2579,258,566
2580,259,56
2581,259,1440
2582,259,327
2583,259,114
2584,259,1508
2585,259,367
2586,259,191
2587,259,483
2588,259,134
2589,259,1168
2590,260,1062
2591,260,866
2592,260,480
2593,260,654
2594,260,850
2595,260,371
2596,260,914
2597,260,849
2598,260,1069
2599,260,935
2600,261,273
2601,261,1062
2602,261,313
2603,261,1015
2604,261,697
2605,261,479
2606,261,1136
2607,261,524
2608,261,718
2609,261,967
2610,262,289
2611,262,97
2612,262,463
2613,262,202
2614,262,750
2615,262,483
2616,262,707
2617,262,529
2618,262,944
2619,262,170
2620,263,191
2621,263,178
2622,263,478
2623,263,529
2624,263,1038
2625,263,64
2626,263,114
2627,263,427
2628,263,293
2629,263,175
2630,264,519
2631,264,206
2632,264,268
2633,264,198
2634,264,99
2635,264,483
2636,264,480
2637,264,199
2638,264,484
2639,264,652
2640,265,272
2641,265,180
2642,265,922
2643,265,326
2644,265,315
2645,265,656
2646,265,11
2647,265,480
2648,265,1062
2649,265,316
2650,266,178
2651,266,474
2652,266,663
2653,266,191
2654,266,425
2655,266,197
2656,266,127
2657,266,318
2658,266,192
2659,266,515
2660,267,191
2661,267,483
2662,267,918
2663,267,357
2664,267,276
2665,267,647
2666,267,1440
2667,267,56
2668,267,205
2669,267,209
2670,268,81
2671,268,513
2672,268,262
2673,268,45
2674,268,778
2675,268,496
2676,268,199
2677,268,171
2678,268,345
2679,268,9
2680,269,474
2681,269,134
2682,269,901
2683,269,855
2684,269,513
2685,269,81
2686,269,19
2687,269,185
2688,269,480
2689,269,180
2690,270,483
2691,270,697
2692,270,298
2693,270,955
2694,270,923
2695,270,493
2696,270,367
2697,270,1168
2698,270,646
2699,270,1061
2700,271,523
2701,271,962
2702,271,948
2703,271,89
2704,271,431
2705,271,14
2706,271,604
2707,271,705
2708,271,230
2709,271,1136
2710,272,1141
2711,272,180
2712,272,169
2713,272,320
2714,272,1440
2715,272,1508
2716,272,192
2717,272,475
2718,272,176
2719,272,178
2720,273,1062
2721,273,705
2722,273,709
2723,273,1168
2724,273,530
2725,273,483
2726,273,736
2727,273,1063
2728,273,922
2729,273,531
2730,274,1136
2731,274,48
2732,274,124
2733,274,735
2734,274,317
2735,274,421
2736,274,603
2737,274,189
2738,274,286
2739,274,1066
2740,275,347
2741,275,233
2742,275,111
2743,275,271
2744,275,327
2745,275,294
2746,275,878
2747,275,566
2748,275,89
2749,275,612
2750,276,647
2751,276,663
2752,276,484
2753,276,480
2754,276,185
2755,276,132
2756,276,191
2757,276,496
2758,276,612
2759,276,129
2760,277,48
2761,277,65
2762,277,64
2763,277,192
2764,277,1136
2765,277,45
2766,277,56
2767,277,318
2768,277,357
2769,277,13
2770,278,935
2771,278,483
2772,278,604
2773,278,69
2774,278,178
2775,278,176
2776,278,199
2777,278,318
2778,278,196
2779,278,484
2780,279,3
2781,279,512
2782,279,298
2783,279,408
2784,279,920
2785,279,863
2786,279,430
2787,279,506
2788,279,745
2789,279,830
2790,280,607
2791,280,10
2792,280,1027
2793,280,311
2794,280,927
2795,280,327
2796,280,213
2797,280,170
2798,280,1159
2799,280,707
2800,281,1062
2801,281,1100
2802,281,699
2803,281,1168
2804,281,458
2805,281,421
2806,281,670
2807,281,866
2808,281,1061
2809,281,897
2810,282,474
2811,282,955
2812,282,317
2813,282,895
2814,282,1136
2815,282,663
2816,282,922
2817,282,657
2818,282,463
2819,282,1063
2820,283,513
2821,283,647
2822,283,530
2823,283,480
2824,283,430
2825,283,199
2826,283,736
2827,283,663
2828,283,86
2829,283,484
2830,284,474
2831,284,135
2832,284,516
2833,284,866
2834,284,895
2835,284,179
2836,284,1440
2837,284,168
2838,284,427
2839,284,1508
2840,285,515
2841,285,176
2842,285,201
2843,285,271
2844,285,199
2845,285,367
2846,285,492
2847,285,1168
2848,285,763
2849,285,163
2850,286,463
2851,286,604
2852,286,699
2853,286,705
2854,286,684
2855,286,709
2856,286,470
2857,286,654
2858,286,661
2859,286,464
2860,287,180
2861,287,269
2862,287,271
2863,287,198
2864,287,1061
2865,287,641
2866,287,195
2867,287,320
2868,287,663
2869,287,496
2870,288,482
2871,288,176
2872,288,131
2873,288,517
2874,288,179
2875,288,23
2876,288,414
2877,288,199
2878,288,133
2879,288,707
2880,289,512
2881,289,189
2882,289,1015
2883,289,169
2884,289,524
2885,289,866
2886,289,1018
2887,289,114
2888,289,480
2889,289,589
2890,290,427
2891,290,603
2892,290,216
2893,290,313
2894,290,690
2895,290,465
2896,290,175
2897,290,173
2898,290,326
2899,290,435
2900,291,520
2901,291,191
2902,291,1136
2903,291,736
2904,291,56
2905,291,746
2906,291,531
2907,291,530
2908,291,176
2909,291,190
2910,292,191
2911,292,526
2912,292,318
2913,292,480
2914,292,169
2915,292,205
2916,292,654
2917,292,198
2918,292,518
2919,292,1064
2920,293,640
2921,293,603
2922,293,641
2923,293,285
2924,293,1146
2925,293,185
2926,293,100
2927,293,480
2928,293,276
2929,293,205
2930,294,318
2931,294,132
2932,294,198
2933,294,480
2934,294,271
2935,294,234
2936,294,1193
2937,294,746
2938,294,178
2939,294,498
2940,295,421
2941,295,272
2942,295,484
2943,295,327
2944,295,131
2945,295,707
2946,295,962
2947,295,735
2948,295,1136
2949,295,313
2950,296,479
2951,296,212
2952,296,172
2953,296,511
2954,296,270
2955,296,134
2956,296,1062
2957,296,613
2958,296,463
2959,296,699
2960,297,189
2961,297,98
2962,297,324
2963,297,169
2964,297,14
2965,297,429
2966,297,521
2967,297,589
2968,297,315
2969,297,1239
2970,298,659
2971,298,427
2972,298,673
2973,298,288
2974,298,19
2975,298,483
2976,298,480
2977,298,56
2978,298,48
2979,298,513
2980,299,205
2981,299,69
2982,299,694
2983,299,657
2984,299,519
2985,299,178
2986,299,750
2987,299,1133
2988,299,530
2989,299,86
2990,300,463
2991,300,866
2992,300,1168
2993,300,654
2994,300,699
2995,300,849
2996,300,1069
2997,300,1021
2998,300,1062
2999,300,850
3000,301,659
3001,301,690
3002,301,480
3003,301,430
3004,301,270
3005,301,302
3006,301,209
3007,301,238
3008,301,408
3009,301,56
3010,302,89
3011,302,179
3012,302,474
3013,302,707
3014,302,589
3015,302,463
3016,302,154
3017,302,898
3018,302,516
3019,302,320
3020,303,192
3021,303,886
3022,303,197
3023,303,504
3024,303,205
3025,303,520
3026,303,198
3027,303,234
3028,303,127
3029,303,519
3030,304,169
3031,304,936
3032,304,484
3033,304,1018
3034,304,470
3035,304,64
3036,304,98
3037,304,427
3038,304,480
3039,304,114
3040,305,137
3041,305,515
3042,305,270
3043,305,640
3044,305,657
3045,305,603
3046,305,1285
3047,305,855
3048,305,507
3049,305,901
3050,306,178
3051,306,1141
3052,306,659
3053,306,192
3054,306,176
3055,306,22
3056,306,45
3057,306,382
3058,306,180
3059,306,251
3060,307,483
3061,307,152
3062,307,163
3063,307,176
3064,307,647
3065,307,89
3066,307,659
3067,307,57
3068,307,707
3069,307,192
3070,308,192
3071,308,320
3072,308,137
3073,308,1440
3074,308,895
3075,308,111
3076,308,129
3077,308,1508
3078,308,955
3079,308,509
3080,309,421
3081,309,463
3082,309,1062
3083,309,1168
3084,309,1146
3085,309,654
3086,309,1121
3087,309,371
3088,309,866
3089,309,849
3090,310,165
3091,310,513
3092,310,1141
3093,310,192
3094,310,169
3095,310,663
3096,310,1128
3097,310,178
3098,310,166
3099,310,1064
3100,311,169
3101,311,69
3102,311,189
3103,311,270
3104,311,114
3105,311,286
3106,311,762
3107,311,524
3108,311,742
3109,311,520
3110,312,205
3111,312,750
3112,312,1141
3113,312,633
3114,312,64
3115,312,480
3116,312,707
3117,312,190
3118,312,488
3119,312,86
3120,313,530
3121,313,1018
3122,313,298
3123,313,528
3124,313,199
3125,313,589
3126,313,169
3127,313,1141
3128,313,646
3129,313,506
3130,314,265
3131,314,742
3132,314,1100
3133,314,316
3134,314,392
3135,314,470
3136,314,531
3137,314,1216
3138,314,832
3139,314,659
3140,315,357
3141,315,430
3142,315,192
3143,315,48
3144,315,647
3145,315,652
3146,315,483
3147,315,60
3148,315,514
3149,315,61
3150,316,663
3151,316,922
3152,316,514
3153,316,65
3154,316,631
3155,316,488
3156,316,1062
3157,316,272
3158,316,660
3159,316,1038
3160,317,463
3161,317,866
3162,317,1062
3163,317,914
3164,317,699
3165,317,850
3166,317,1168
3167,317,1061
3168,317,1202
3169,317,1018
3170,318,131
3171,318,357
3172,318,538
3173,318,515
3174,318,129
3175,318,276
3176,318,663
3177,318,198
3178,318,553
3179,318,417
3180,319,878
3181,319,663
3182,319,1062
3183,319,866
3184,319,427
3185,319,524
3186,319,1168
3187,319,1063
3188,319,914
3189,319,651
3190,320,201
3191,320,196
3192,320,198
3193,320,690
3194,320,430
3195,320,226
3196,320,253
3197,320,659
3198,320,168
3199,320,1064
3200,321,1193
3201,321,168
3202,321,289
3203,321,154
3204,321,648
3205,321,209
3206,321,344
3207,321,486
3208,321,60
3209,321,178
3210,322,48
3211,322,474
3212,322,191
3213,322,197
3214,322,663
3215,322,192
3216,322,427
3217,322,144
3218,322,425
3219,322,285
3220,323,192
3221,323,191
3222,323,12
3223,323,48
3224,323,1141
3225,323,327
3226,323,187
3227,323,190
3228,323,248
3229,323,129
3230,324,320
3231,324,219
3232,324,1061
3233,324,176
3234,324,180
3235,324,271
3236,324,316
3237,324,241
3238,324,1168
3239,324,469
3240,325,285
3241,325,652
3242,325,1202
3243,325,443
3244,325,302
3245,325,169
3246,325,519
3247,325,462
3248,325,192
3249,325,346
3250,326,51
3251,326,169
3252,326,638
3253,326,302
3254,326,99
3255,326,527
3256,326,128
3257,326,178
3258,326,486
3259,326,262
3260,327,895
3261,327,918
3262,327,864
3263,327,705
3264,327,318
3265,327,606
3266,327,707
3267,327,427
3268,327,647
3269,327,483
3270,328,603
3271,328,589
3272,328,421
3273,328,707
3274,328,58
3275,328,1125
3276,328,127
3277,328,479
3278,328,661
3279,328,965
3280,329,315
3281,329,477
3282,329,61
3283,329,285
3284,329,517
3285,329,286
3286,329,258
3287,329,316
3288,329,1136
3289,329,306
3290,330,367
3291,330,176
3292,330,678
3293,330,707
3294,330,524
3295,330,604
3296,330,1440
3297,330,957
3298,330,1168
3299,330,303
3300,331,157
3301,331,327
3302,331,285
3303,331,48
3304,331,246
3305,331,346
3306,331,192
3307,331,276
3308,331,1010
3309,331,596
3310,332,205
3311,332,288
3312,332,219
3313,332,707
3314,332,480
3315,332,484
3316,332,483
3317,332,283
3318,332,468
3319,332,176
3320,333,181
3321,333,694
3322,333,936
3323,333,755
3324,333,478
3325,333,196
3326,333,77
3327,333,15
3328,333,313
3329,333,497
3330,334,192
3331,334,895
3332,334,589
3333,334,558
3334,334,611
3335,334,28
3336,334,1009
3337,334,48
3338,334,707
3339,334,234
3340,335,707
3341,335,431
3342,335,604
3343,335,935
3344,335,480
3345,335,944
3346,335,1168
3347,335,862
3348,335,1216
3349,335,189
3350,336,93
3351,336,22
3352,336,129
3353,336,89
3354,336,657
3355,336,172
3356,336,136
3357,336,248
3358,336,192
3359,336,150
3360,337,965
3361,337,258
3362,337,524
3363,337,89
3364,337,143
3365,337,169
3366,337,421
3367,337,603
3368,337,313
3369,337,22
3370,338,179
3371,338,127
3372,338,1047
3373,338,1141
3374,338,192
3375,338,589
3376,338,750
3377,338,488
3378,338,1136
3379,338,276
3380,339,178
3381,339,611
3382,339,1072
3383,339,1125
3384,339,901
3385,339,513
3386,339,918
3387,339,1064
3388,339,853
3389,339,958
3390,340,22
3391,340,69
3392,340,538
3393,340,126
3394,340,265
3395,340,566
3396,340,161
3397,340,968
3398,340,659
3399,340,318
3400,341,1062
3401,341,1136
3402,341,699
3403,341,1128
3404,341,1069
3405,341,1125
3406,341,313
3407,341,531
3408,341,663
3409,341,660
3410,342,302
3411,342,895
3412,342,276
3413,342,693
3414,342,303
3415,342,180
3416,342,521
3417,342,968
3418,342,519
3419,342,568
3420,343,285
3421,343,611
3422,343,192
3423,343,64
3424,343,357
3425,343,190
3426,343,89
3427,343,513
3428,343,1136
3429,343,173
3430,344,175
3431,344,1141
3432,344,652
3433,344,408
3434,344,144
3435,344,178
3436,344,659
3437,344,1440
3438,344,427
3439,344,180
3440,345,178
3441,345,427
3442,345,114
3443,345,169
3444,345,189
3445,345,134
3446,345,524
3447,345,631
3448,345,735
3449,345,659
3450,346,878
3451,346,479
3452,346,1134
3453,346,233
3454,346,114
3455,346,194
3456,346,265
3457,346,230
3458,346,42
3459,346,744
3460,347,276
3461,347,135
3462,347,191
3463,347,134
3464,347,89
3465,347,285
3466,347,64
3467,347,513
3468,347,179
3469,347,183
3470,348,965
3471,348,143
3472,348,421
3473,348,603
3474,348,22
3475,348,468
3476,348,1168
3477,348,707
3478,348,607
3479,348,190
3480,349,663
3481,349,427
3482,349,655
3483,349,56
3484,349,191
3485,349,357
3486,349,631
3487,349,303
3488,349,517
3489,349,895
3490,350,178
3491,350,480
3492,350,474
3493,350,611
3494,350,135
3495,350,513
3496,350,496
3497,350,1141
3498,350,205
3499,350,432
3500,351,628
3501,351,720
3502,351,326
3503,351,697
3504,351,463
3505,351,1062
3506,351,313
3507,351,707
3508,351,1277
3509,351,878
3510,352,144
3511,352,127
3512,352,169
3513,352,205
3514,352,22
3515,352,241
3516,352,211
3517,352,367
3518,352,521
3519,352,203
3520,353,866
3521,353,434
3522,353,524
3523,353,421
3524,353,914
3525,353,474
3526,353,1062
3527,353,628
3528,353,302
3529,353,1063
3530,354,611
3531,354,530
3532,354,519
3533,354,507
3534,354,178
3535,354,888
3536,354,1083
3537,354,903
3538,354,524
3539,354,60
3540,355,1168
3541,355,866
3542,355,463
3543,355,707
3544,355,1061
3545,355,604
3546,355,1062
3547,355,914
3548,355,850
3549,355,1063
3550,356,516
3551,356,273
3552,356,1018
3553,356,628
3554,356,849
3555,356,898
3556,356,421
3557,356,1062
3558,356,716
3559,356,589
3560,357,196
3561,357,659
3562,357,333
3563,357,50
3564,357,298
3565,357,226
3566,357,604
3567,357,1100
3568,357,1440
3569,357,1061
3570,358,716
3571,358,1020
3572,358,862
3573,358,955
3574,358,1158
3575,358,718
3576,358,866
3577,358,850
3578,358,745
3579,358,631
3580,359,479
3581,359,1440
3582,359,174
3583,359,89
3584,359,114
3585,359,199
3586,359,172
3587,359,169
3588,359,1193
3589,359,22
3590,360,60
3591,360,484
3592,360,205
3593,360,1083
3594,360,517
3595,360,530
3596,360,694
3597,360,514
3598,360,705
3599,360,276
3600,361,191
3601,361,205
3602,361,482
3603,361,483
3604,361,127
3605,361,357
3606,361,193
3607,361,736
3608,361,663
3609,361,192
3610,362,367
3611,362,527
3612,362,476
3613,362,169
3614,362,1066
3615,362,304
3616,362,878
3617,362,920
3618,362,202
3619,362,965
3620,363,647
3621,363,546
3622,363,1018
3623,363,13
3624,363,1006
3625,363,855
3626,363,655
3627,363,1481
3628,363,530
3629,363,160
3630,364,716
3631,364,463
3632,364,1021
3633,364,313
3634,364,1062
3635,364,1168
3636,364,866
3637,364,849
3638,364,1018
3639,364,898
3640,365,1136
3641,365,189
3642,365,589
3643,365,286
3644,365,320
3645,365,248
3646,365,508
3647,365,212
3648,365,675
3649,365,178
3650,366,659
3651,366,694
3652,366,226
3653,366,1141
3654,366,190
3655,366,318
3656,366,478
3657,366,538
3658,366,1136
3659,366,170
3660,367,470
3661,367,205
3662,367,168
3663,367,483
3664,367,1440
3665,367,1072
3666,367,659
3667,367,83
3668,367,918
3669,367,87
3670,368,22
3671,368,485
3672,368,515
3673,368,886
3674,368,659
3675,368,173
3676,368,176
3677,368,478
3678,368,257
3679,368,64
3680,369,176
3681,369,483
3682,369,64
3683,369,470
3684,369,659
3685,369,1141
3686,369,918
3687,369,1440
3688,369,1508
3689,369,318
3690,370,1064
3691,370,316
3692,370,178
3693,370,1193
3694,370,382
3695,370,513
3696,370,834
3697,370,1141
3698,370,1128
3699,370,492
3700,371,56
3701,371,514
3702,371,196
3703,371,191
3704,371,968
3705,371,631
3706,371,190
3707,371,566
3708,371,28
3709,371,1440
3710,372,143
3711,372,205
3712,372,965
3713,372,289
3714,372,178
3715,372,1193
3716,372,1168
3717,372,163
3718,372,862
3719,372,196
3720,373,327
3721,373,22
3722,373,306
3723,373,657
3724,373,1061
3725,373,478
3726,373,1118
3727,373,277
3728,373,463
3729,373,66
3730,374,566
3731,374,22
3732,374,196
3733,374,187
3734,374,79
3735,374,304
3736,374,508
3737,374,169
3738,374,318
3739,374,367
3740,375,205
3741,375,89
3742,375,22
3743,375,191
3744,375,144
3745,375,520
3746,375,199
3747,375,318
3748,375,178
3749,375,172
3750,376,22
3751,376,178
3752,376,176
3753,376,251
3754,376,205
3755,376,657
3756,376,126
3757,376,1193
3758,376,169
3759,376,538
3760,377,205
3761,377,483
3762,377,50
3763,377,129
3764,377,176
3765,377,178
3766,377,89
3767,377,22
3768,377,174
3769,377,481
3770,378,205
3771,378,289
3772,378,114
3773,378,519
3774,378,524
3775,378,707
3776,378,504
3777,378,694
3778,378,64
3779,378,190
3780,379,48
3781,379,129
3782,379,504
3783,379,474
3784,379,654
3785,379,302
3786,379,466
3787,379,1141
3788,379,519
3789,379,237
3790,380,178
3791,380,48
3792,380,285
3793,380,647
3794,380,421
3795,380,589
3796,380,508
3797,380,493
3798,380,603
3799,380,25
3800,381,474
3801,381,1141
3802,381,529
3803,381,663
3804,381,285
3805,381,603
3806,381,513
3807,381,143
3808,381,918
3809,381,427
3810,382,663
3811,382,179
3812,382,488
3813,382,192
3814,382,191
3815,382,484
3816,382,483
3817,382,185
3818,382,1117
3819,382,513
3820,383,127
3821,383,529
3822,383,921
3823,383,1062
3824,383,216
3825,383,1141
3826,383,192
3827,383,178
3828,383,1010
3829,383,269
3830,384,866
3831,384,524
3832,384,1168
3833,384,1063
3834,384,654
3835,384,1061
3836,384,478
3837,384,709
3838,384,1508
3839,384,705
3840,385,895
3841,385,611
3842,385,955
3843,385,664
3844,385,1020
3845,385,850
3846,385,750
3847,385,1047
3848,385,463
3849,385,876
3850,386,196
3851,386,1440
3852,386,659
3853,386,48
3854,386,169
3855,386,1508
3856,386,198
3857,386,318
3858,386,480
3859,386,223
3860,387,283
3861,387,134
3862,387,647
3863,387,478
3864,387,853
3865,387,918
3866,387,589
3867,387,124
3868,387,89
3869,387,178
3870,388,470
3871,388,965
3872,388,421
3873,388,22
3874,388,794
3875,388,196
3876,388,143
3877,388,1062
3878,388,392
3879,388,500
3880,389,270
3881,389,663
3882,389,302
3883,389,647
3884,389,895
3885,389,529
3886,389,178
3887,389,855
3888,389,918
3889,389,866
3890,390,421
3891,390,191
3892,390,313
3893,390,89
3894,390,169
3895,390,273
3896,390,143
3897,390,611
3898,390,485
3899,390,251
3900,391,23
3901,391,480
3902,391,193
3903,391,513
3904,391,178
3905,391,528
3906,391,654
3907,391,135
3908,391,519
3909,391,750
3910,392,918
3911,392,100
3912,392,519
3913,392,19
3914,392,709
3915,392,530
3916,392,792
3917,392,427
3918,392,199
3919,392,478
3920,393,430
3921,393,742
3922,393,288
3923,393,524
3924,393,333
3925,393,166
3926,393,967
3927,393,1018
3928,393,427
3929,393,250
3930,394,191
3931,394,89
3932,394,524
3933,394,521
3934,394,9
3935,394,234
3936,394,198
3937,394,320
3938,394,212
3939,394,486
3940,395,205
3941,395,168
3942,395,135
3943,395,169
3944,395,187
3945,395,513
3946,395,408
3947,395,285
3948,395,1440
3949,395,262
3950,396,143
3951,396,22
3952,396,468
3953,396,965
3954,396,327
3955,396,133
3956,396,485
3957,396,393
3958,396,71
3959,396,707
3960,397,205
3961,397,192
3962,397,513
3963,397,89
3964,397,187
3965,397,81
3966,397,178
3967,397,603
3968,397,180
3969,397,654
3970,398,654
3971,398,1128
3972,398,209
3973,398,22
3974,398,1141
3975,398,1064
3976,398,96
3977,398,143
3978,398,169
3979,398,748
3980,399,498
3981,399,289
3982,399,333
3983,399,538
3984,399,190
3985,399,1193
3986,399,83
3987,399,604
3988,399,315
3989,399,205
3990,400,480
3991,400,1062
3992,400,663
3993,400,1168
3994,400,463
3995,400,421
3996,400,866
3997,400,611
3998,400,1063
3999,400,1069
4000,401,258
4001,401,124
4002,401,205
4003,401,735
4004,401,241
4005,401,1064
4006,401,276
4007,401,427
4008,401,292
4009,401,169
4010,402,589
4011,402,61
4012,402,190
4013,402,191
4014,402,22
4015,402,474
4016,402,178
4017,402,251
4018,402,520
4019,402,513
4020,403,313
4021,403,173
4022,403,12
4023,403,89
4024,403,689
4025,403,79
4026,403,192
4027,403,22
4028,403,300
4029,403,186
4030,404,176
4031,404,198
4032,404,265
4033,404,523
4034,404,79
4035,404,230
4036,404,318
4037,404,327
4038,404,496
4039,404,191
4040,405,948
4041,405,841
4042,405,1040
4043,405,1052
4044,405,938
4045,405,1537
4046,405,144
4047,405,742
4048,405,604
4049,405,237
4050,406,524
4051,406,347
4052,406,509
4053,406,469
4054,406,1020
4055,406,693
4056,406,114
4057,406,530
4058,406,320
4059,406,1100
4060,407,298
4061,407,191
4062,407,628
4063,407,22
4064,407,114
4065,407,64
4066,407,55
4067,407,421
4068,407,408
